V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
-4.423507627038460122e+00,1.648047774132390009e+00,-6.934387856729129496e+00,4.894600566422440124e+00,-5.078131119989580000e+00,1.084887760427830083e-02,-3.409095678972269727e+00,1.409290500298929771e+00,-3.260671529362370258e+00,-7.781352762872430162e+00,6.283377078476888755e+00,-9.656606359961759978e+00,-1.619134854789319844e+00,-1.073210892510859971e+01,2.882207644755550024e-01,-7.898122051750490868e+00,-1.357068250193329995e+01,-4.590235300050940381e+00,2.590173384111940091e+00,-5.622641036063921183e-01,6.983590610797659748e-01,4.874777205855471141e-01,1.228698279659590220e+00,-5.352173331950349500e-01,3.882780959840620438e-01,-9.465647151704120396e-03,2.300164247556999886e+00,8.123148971446679523e-02,2.237530460704971524e+00
-1.109645525152110235e+00,8.110693002369889770e-01,-1.138135327314840017e+00,9.352646702233849973e-01,-2.330247877850510019e+00,-1.161060547973899876e-01,-1.621986234664779980e+00,4.580279001241160386e-01,-9.121891590980010234e-01,-2.961995701799060132e+00,2.778967896392669612e+00,-2.379599611089229683e+00,9.189627840413790993e-01,-4.015786780277450063e+00,-5.300097906027719796e-01,-2.815887767658930230e+00,-6.649357787971400313e+00,-1.746113283899639823e+00,1.083406763721989963e+00,1.688905725412819803e-01,6.415935283339260220e-01,8.417549047594019562e-01,1.767277508100220107e-01,8.100411849746759485e-02,-2.588987425657519603e-01,7.076542453204290872e-01,4.186486585173889718e-01,8.075575370053940383e-02,4.634596738688826489e-01
-3.365318520737929919e+00,2.426503264905240265e+00,-3.752226526884289814e+00,2.760165983529099809e-01,-2.305870296980660150e+00,-1.961578318874700022e+00,-3.029283444673000147e+00,-1.674461747708829940e+00,1.839612863758749994e-01,-4.980928438273119596e+00,3.657881666688259870e+00,-6.409822355045239561e+00,-1.087310294781600017e+00,-8.509433187175320157e+00,1.432571787334020241e+00,-5.369890010741519504e+00,-9.069079400210570796e+00,-2.819806596314220482e+00,8.745429480762649810e-01,-3.683732567144110126e-02,2.070008164138040119e+00,-5.126257281505510743e-01,-2.485016924221309931e-01,1.265496242649629954e-01,1.041662569402119903e-01,-1.055997326147349868e+00,-1.200164966782389930e+00,-1.012065843145339983e+00,-1.397807900283464574e-03
-1.278137735248140006e+00,7.162415803325908881e-01,-1.143279229183820078e+00,2.178048006314680374e-01,-1.293890469699729984e+00,-1.168951525119769963e+00,-2.564181982788329872e+00,2.045324676412389742e-01,-1.611154622977440054e+00,-1.250285537426909954e+00,3.367361023108580209e+00,-4.583095845456420570e+00,-8.069396837300759628e-01,-5.208305221794519824e+00,5.258236821645559944e-01,-1.815914312597459945e+00,-5.249111467949489906e+00,-2.196691206795660101e+00,2.109052644743810045e+00,8.172031554919140239e-01,4.901826675339739925e-01,4.704274030797249706e-01,-1.262613443392089918e-01,-1.266444587844550163e-01,-6.619075594671219864e-01,-3.497929965719140388e-01,4.548510683827249879e-01,1.378434771722830410e-01,-2.536770467377684746e-01
-4.617461029179860788e+00,3.663395253187559764e+00,-5.297446410203719758e+00,3.880959654272880144e+00,-3.263550913429070111e+00,-9.185467337006829602e-01,-5.715262077810700170e+00,8.310395501831669973e-01,-2.457033778410149694e+00,-5.726817096329610557e+00,3.525725987170889919e+00,-6.489111560431769732e+00,-1.012790631671240060e+00,-7.052310952289290391e+00,7.844454032924200737e-01,-6.773976749662219632e+00,-8.588070073143329708e+00,-4.510891745419709942e+00,1.147877838349120161e+00,-3.464558327052400521e-01,2.698174895286639785e+00,-2.708089071374529880e-02,3.667752303131120439e-01,-1.230114416626630208e-01,-3.004565267685280205e-01,-2.399962396299450129e-01,-1.834630540612350036e-01,-7.335970318845659588e-02,-3.492313067728856080e-01
-2.349223086601029964e-01,3.554126434736040174e-01,1.972182785948880079e+00,-1.255592712628399887e+00,-6.813865092543449631e-01,-6.657316713020370313e-01,5.911048968643799195e-02,-3.153277091034389999e-03,1.122451135628480090e+00,-1.481245860539840198e+00,-4.738521059140460290e-01,9.221844195146999823e-01,9.135138398271189786e-01,-4.993495788593050322e-01,9.338984429326030456e-01,-5.604719629890489996e-01,-2.077065290974519640e-01,3.805415710666270046e-01,5.743359609154530254e-01,-3.469462812556600110e-03,2.206704304926420113e-01,9.121072140377241011e-01,-2.863376797559020193e-01,4.512082465133520071e-01,1.883152520036139588e-01,-5.318457812569260534e-01,1.231846878385470107e-01,3.958063450603979683e-02,-3.492313067728856080e-01
-1.476893436193610132e+00,2.122313792461649751e+00,-1.229469560413189999e+00,1.201848798231429871e+00,-3.432643877875159455e-01,-1.317703909322830214e+00,-1.528142158936590000e+00,-6.209533833615860088e-01,-1.213040322502379809e+00,-2.975267248377519991e+00,3.532219602373490197e+00,-3.682639870141040106e+00,-1.154777486287929866e+00,-5.165229226854849642e+00,-2.400914254552860283e-01,-2.404927288391020213e+00,-5.671738640538929843e+00,-9.942939512474100461e-01,-2.899358914390319786e-01,2.768934663087019854e-01,1.186035605324120112e+00,-4.021487006513110168e-02,-2.389300868242110187e-01,1.101443259760259974e-01,4.541836998362960148e-02,-5.692323172542900211e-01,4.810187015768869756e-01,-4.755544269642079935e-02,-3.492313067728856080e-01
1.001991715367909874e+00,4.793838030525499755e-02,-3.490015524121070079e-01,1.493958436650909771e+00,1.869388752300950030e-01,1.909656343808649737e-01,-1.112104225935769920e-03,1.471401947157230106e-01,5.804153396515190355e-01,-7.929379907489170209e-01,-9.841717280671490320e-01,-5.673800648959210768e-01,-1.105592249674240080e+00,-1.381213542480530077e+00,4.054904211634109967e-01,2.798901652232019810e-01,1.132160209848300125e+00,9.299297634414389890e-02,-2.989204554359749522e-01,1.600367325110500089e-02,-3.344174394389999860e-01,-1.014314672609349932e+00,-1.284273158172520024e-01,-9.462418376383079366e-01,4.560902747205879404e-01,-4.532059723933710149e-01,4.662709242434560225e-02,6.469835437162139991e-02,7.052776272866033425e-02
-1.519243530750820081e+00,2.308492453676430411e+00,-1.503599319538019952e+00,2.064100583776010023e+00,-1.000845058428289969e+00,-1.016897033164170017e+00,-2.059730519901260326e+00,-2.751663745906289815e-01,-1.562206096943709932e+00,-2.755796927971629895e+00,3.438248259904310267e+00,-3.521529360136509634e+00,-9.187612883764859628e-01,-4.452100248540370231e+00,4.993137538530310060e-01,-2.907903434399709663e+00,-5.248646395279190635e+00,-9.368146526138170227e-01,1.160120294335849955e+00,1.750185522478980293e-01,1.307871431870689882e+00,1.028256441391830200e-01,-1.774628324281559907e-02,1.496959256732190158e-01,-9.660246806421149413e-02,-3.691145677201359554e-01,-1.924409312692269836e-02,-2.083190916427900274e-01,-3.492313067728856080e-01
-1.309441346004399875e+00,1.786494949219250117e+00,-1.371070240425550146e+00,1.214335491607620110e+00,-3.366422215707410293e-01,-1.390119864868960109e+00,-1.709109106630499975e+00,6.677475903826429748e-01,-1.699808799559169969e+00,-3.843911039937780050e+00,2.962598791389620345e+00,-3.956045201409470469e+00,-1.539231919446830243e+00,-4.634631393234339924e+00,-2.484034906731029946e-01,-2.058551384099509995e+00,-5.635494003833910526e+00,-7.752712043003590070e-01,-2.393096540803299754e-01,2.534641291472810032e-01,5.335212863271580064e-01,-2.217995341991390104e-02,-2.995558512300849907e-01,-2.264161670901460310e-01,3.643604607780960292e-01,-4.751017854405700236e-01,5.714263038284370655e-01,2.934258368962589514e-01,-3.492313067728856080e-01
-1.346508817629750165e+00,2.132430626877710012e+00,-1.854355318239969908e+00,2.116997706361070097e+00,-1.070378378755519888e+00,-1.092671356823060158e+00,-2.230986064305740424e+00,1.036424907919189842e+00,-1.895515735713670047e+00,-3.364010579800019940e+00,2.887047876646950062e+00,-3.784459658210890254e+00,-1.288904258475320086e+00,-3.985626008222029615e+00,5.318382979856030035e-01,-2.603702649918719914e+00,-5.157596397492339335e+00,-6.960100045799560986e-01,1.285961394725320117e+00,2.219186691513089782e-01,6.095081815034459893e-01,2.028742849524220182e-01,-6.079138722597939720e-02,-1.867333533660529843e-01,-1.740122749709240024e-02,-2.837510341191160079e-01,3.954510490810129175e-01,2.331385759672410518e-01,-3.492313067728856080e-01
-4.815311509542779533e-01,1.059542277134789989e+00,6.471174029102679803e-01,9.055862339126490301e-01,8.193682400154900236e-01,-9.118356635060860527e-02,5.041348513236070250e-01,1.610643363130809802e-01,-7.650537769496619234e-01,-5.505453479437699693e-01,1.480286020257779889e+00,-1.053591225149519972e-01,-8.048414547593191193e-01,-8.199018494320079453e-01,9.168817664694270952e-01,2.011505388649139636e-01,8.748906322700190641e-01,9.414766785114779823e-01,2.726984762058319856e-01,-4.251513288628890053e-02,7.063286918821250204e-02,1.924907724934039888e-01,-1.746592534378270112e-01,-4.389080729474879594e-01,2.392589966098310483e-01,-2.178234050049979997e-01,-7.285224769809579837e-02,1.046331258170709981e-02,-3.492313067728856080e-01
1.176715759128590166e+00,5.570909034436449803e-01,-4.907996229108990138e-01,7.564242933866779373e-01,2.491915585393999766e-01,-7.818705465685330536e-01,2.287503220261160319e-01,-4.084007913776360049e-02,-4.321105642451389950e-01,-5.857784313855278757e-01,2.281939375920120305e+00,6.545667192723089167e-01,-3.103794323249119969e-01,-1.043705225045689966e+00,5.137503993211089970e-01,3.991777552639140247e-01,1.143130077703049974e+00,2.560138864862520069e-01,-5.112100881426620003e-01,-1.027718048226399922e-01,-6.216600000833959888e-02,-1.281681297865669700e-01,-4.017598955457370169e-02,1.100403474670259979e-01,4.378914323817460486e-01,3.688088544832660021e-01,-1.828734809814150028e-02,3.117340331639970041e-02,-3.501908474594306875e-01
-8.872869055344090317e-01,1.390001509241870048e+00,1.219685819963969964e+00,1.661425175919609920e+00,1.009227839311610087e+00,-7.339084447495239916e-01,8.558289272209909093e-01,7.684622811976109344e-05,-1.275631494171909797e+00,-4.333939257318929483e-01,1.411789934222369980e-01,-4.603484560266900005e-01,-3.678679310218769816e-01,-1.168339417807539915e+00,1.521076306183730131e-01,8.822318237268650387e-01,6.018048580673289738e-01,-3.040923914635569880e-01,-2.191764278003579758e+00,-2.683473710862520067e-01,-8.373437674533970587e-02,-3.469302572156670039e-01,-5.061870678859219791e-02,2.310444246206099783e-01,-4.507598754684060127e-01,-3.762053809316229791e-01,3.450436946104259994e-02,1.577753204040880097e-01,-3.229238996167738684e-01
3.643769912400209865e-01,1.443523465103110137e+00,-2.220907373929600137e+00,2.036985086349929919e+00,-1.237055030973639891e+00,-1.728161006363809982e+00,-2.058582364899249839e+00,3.588950841116750334e-01,-1.393305708648020058e+00,-3.505790325719940093e+00,2.814314154816220270e+00,-3.342175995759549600e+00,-1.502693666346140156e-01,-4.820322243950069918e+00,1.102609557862459955e+00,-3.157032671843140292e+00,-4.405850224528650827e+00,-2.558827851185760061e+00,-2.088095367419739723e-01,3.109796028222839848e-01,4.027296806398850126e-01,-1.321288915271709996e-01,-3.297717604091120192e-02,4.608608368464270355e-01,5.604037983302621040e-01,4.093661023661350207e-01,5.396682853085060794e-01,2.969183782106850078e-01,-3.501908474594306875e-01
-1.232804128105239982e+00,2.244118744563829981e+00,-1.703825792756540114e+00,1.492535864835009773e+00,-1.192985169715629734e+00,-1.686110212679020171e+00,-1.864611504909670092e+00,8.561223137857248977e-01,-1.973535277752479944e+00,-3.942382904117260001e+00,2.401650680276990357e+00,-3.394265617778959854e+00,-1.451617249703340273e-01,-4.329795513075890057e+00,7.587608858242739229e-01,-3.199046475940930279e+00,-4.480183565262030321e+00,-2.485668783503169887e+00,-9.580743369033560553e-02,2.078893017353820039e-01,5.604750655742110066e-01,1.656817178051259998e-01,-1.375351651778869942e-02,4.749351802692580171e-01,-2.187250744147349879e-01,3.028091257082369814e-01,4.660309415374599973e-01,2.501335388093069989e-01,-3.501908474594306875e-01
-2.790771038947709837e+00,-1.464268987054049953e+00,1.031165007696740021e+00,1.921356084399200137e+00,-9.001382034630160678e-02,-4.838713478993290074e-01,7.807311812064929857e-01,-3.487757956731060149e-01,6.091334519350870558e-01,2.259338033132849977e-01,-1.064534194506510101e+00,-7.873727379555520711e-01,-1.576469584519139877e+00,-1.267563617114390029e-01,3.670122819409720738e-01,-6.353216545965880702e-01,3.270064114592760030e-01,4.381608723054349758e-02,1.403573762297630090e+00,-1.376720779464549960e+00,-3.926672219705439892e-01,4.400198387492670338e-01,7.776591961318640722e-01,4.185519355844050660e-01,2.445631859499179939e-01,-1.593606891273139925e-01,6.053953433664519684e-02,3.569583627713540097e-01,4.806914253647552870e-01
1.243848449348190055e+00,5.245257729025870619e-01,-5.388836260443309323e-01,1.209195974185919953e+00,4.795375967637879322e-01,-1.974287337478199955e-01,4.916625984813550315e-02,3.779163213109879710e-02,1.281185908827650044e-01,-5.529029064225040591e-01,-6.683588312574170187e-01,-8.188036937467428888e-01,-8.838320910518689955e-01,-9.945808544339059809e-01,1.506848750240060042e+00,6.240033153409100253e-01,7.057942716838709885e-01,5.241817742705240368e-01,-7.317498460291500528e-01,-1.715406547316810082e-01,-5.165988625390469796e-02,-8.408940902429229425e-02,-1.928463889540530107e-01,-9.173919855426519998e-01,6.819528130371220742e-01,-1.944185743456339766e-01,4.591714495774010252e-02,4.013599806272639958e-02,-3.492313067728856080e-01
-2.139050557359919669e+00,1.394367661756909849e+00,-6.120348949952328921e-01,1.049327055689480037e+00,-1.162101907653600108e+00,-7.682193631154279334e-01,-1.997237400810069952e+00,5.749965433667779680e-01,-9.808317762405799334e-01,-2.495619245481740300e+00,2.555589153087399978e+00,-3.530436270080240302e+00,-1.016233815263680063e+00,-3.455196577442360084e+00,-5.636338640762540014e-02,-2.467737030080320082e+00,-7.140325966148640013e+00,-1.271280021613649946e+00,-1.721923541634269974e-03,2.542651261364979945e-02,6.969548811208079453e-01,7.400030453897710192e-01,-1.551152494351400180e-01,-5.060744608083170282e-02,2.683682933388739644e-01,-4.694328411638639675e-01,-4.058137680551789916e-01,-1.521708469886009774e-01,-2.743471523604276707e-01
-1.554216367882739869e+00,1.694229289471669730e+00,-9.033336380627080553e-01,2.425436084908520140e+00,-2.899787484925419712e+00,1.330284304462980016e-01,-2.862259194111270166e-01,5.559445590144009852e-01,-1.394918381565239951e+00,-2.892611760820880118e+00,1.962235974551090001e+00,-2.385262661376359894e+00,4.583372023212029522e-01,-3.724543453776049784e+00,1.843978325050559919e+00,-2.013923707802929730e+00,-2.815600295696589761e+00,-1.092290272326130074e+00,1.396872304169849976e-01,-3.233438630756640259e-02,4.934363389896639918e-01,7.333931822736470263e-01,2.023499595950070118e-01,4.920537008927179934e-01,-1.837909092158289681e-01,-1.999171198560800167e-01,3.952006221256659790e-01,2.769303209300619933e-02,1.086081636850840582e+00
-8.461844701331539653e+00,6.866198414818049933e+00,-1.183826922067669862e+01,4.194210966994529777e+00,-6.923097097027979707e+00,-3.221146648500549770e+00,-7.553496511160550320e+00,6.015618186942000456e+00,-2.466143440246299612e+00,-6.246243184771269163e+00,2.943985219771310113e+00,-6.512389337134710132e+00,-6.981759467643129380e-01,-7.543645931872170252e+00,9.264552839525699302e-01,-4.330294806346699943e+00,-7.339697964216740367e+00,-2.550900853947410507e+00,6.459048955091239996e-01,8.147101558970880619e-01,9.182444808562358896e-01,-7.153663366140149416e-01,2.107473362846029874e-01,-6.021147371293639888e-02,5.095345954790589937e-01,-2.572836928511389454e-01,1.170026515606130024e+00,2.293009147978610218e-01,4.653924556503260396e-02
-9.169789823886288715e+00,7.092196800973030513e+00,-1.235403686891780062e+01,4.243068973839069891e+00,-7.176437754773800748e+00,-3.386618048685409832e+00,-8.058011946566018935e+00,6.442908663790739787e+00,-2.412986602290649873e+00,-6.134906887241130313e+00,2.826671228200470232e+00,-6.309842777293989791e+00,-6.230023857851579860e-01,-7.279869219387039792e+00,9.242332259762259250e-01,-4.215537134811749631e+00,-7.171672414980259980e+00,-2.550336684587129810e+00,5.963643205283839510e-01,8.166516617599458572e-01,9.261569611088129594e-01,-8.177061323345891086e-01,-1.504344157158380157e-01,-3.938305973964099926e-02,4.856397539586729817e-01,-2.643246089774389795e-01,1.159690460061699957e+00,2.327580883921310240e-01,4.653924556503260396e-02
-9.848775832479839565e+00,7.365546486394640269e+00,-1.289853823091239882e+01,4.273323073263759930e+00,-7.611991011269669372e+00,-3.427045237434499736e+00,-8.350808152518419902e+00,6.863603922363650689e+00,-2.387567325102800009e+00,-6.065782362747270007e+00,2.707856405115149467e+00,-6.136034466454730385e+00,-5.459760958073750503e-01,-7.028980272907059401e+00,9.160685746031619336e-01,-4.092884493517169986e+00,-7.014621706720709504e+00,-2.530967258915299833e+00,5.540274990685269962e-01,8.323980660196079739e-01,9.319583094509309440e-01,-8.744673613173699067e-01,-1.926394694465689839e-01,-3.542602656333380257e-02,5.386650504364479675e-01,-2.639335165568660324e-01,1.134095093508360019e+00,2.259731639756669963e-01,4.653924556503260396e-02
-1.052730443416260009e+01,7.639745108787240113e+00,-1.344311450275140096e+01,4.303402917627860091e+00,-8.048209867205059709e+00,-3.466996535752040032e+00,-8.643192791534939801e+00,7.284105300470690381e+00,-2.362096637772439944e+00,-5.996595920159150772e+00,2.589103539944299648e+00,-5.962261421657599314e+00,-4.689554027027010297e-01,-6.778183721525219418e+00,9.079466220483058958e-01,-3.970130032269660436e+00,-6.857612654642389671e+00,-2.511735682028060079e+00,5.117619515034970146e-01,8.470852230706390484e-01,9.374155955236528337e-01,-9.311782064420920380e-01,-2.356966933197849889e-01,-3.139335408447940096e-02,5.915582765612240612e-01,-2.635163232889209950e-01,1.108897297553929961e+00,2.190211432114969881e-01,4.653924556503260396e-02
-1.120546139273030128e+01,7.914633492468769127e+00,-1.398775163883880168e+01,4.333341179755230144e+00,-8.484969522685050336e+00,-3.506561173093940109e+00,-8.935243032416050113e+00,7.704449150699230309e+00,-2.336584179701290065e+00,-5.927359169119429616e+00,2.470401015578959747e+00,-5.788517030519700235e+00,-3.919392570574269929e-01,-6.527462241160630008e+00,8.998593622832440353e-01,-3.847292842310410244e+00,-6.700637448211320901e+00,-2.492616107278279536e+00,4.695543139780120612e-01,8.609117417646559023e-01,9.425933310024909861e-01,-9.878481146821409542e-01,-2.794463054337710251e-01,-2.729922467230510089e-02,6.443441955241879793e-01,-2.630779230824839554e-01,1.084022527711109962e+00,2.119333566648129996e-01,4.653924556503260396e-02
-1.101847006981969912e+00,-1.632441212838909861e+00,9.010665568725151342e-01,8.477528855023409582e-01,-1.249090729395320176e+00,6.549367854986349879e-01,1.448867825867219850e+00,2.330791255195420117e-02,-1.367424168202430179e-01,-1.501291827786840061e-01,1.172355082930370163e+00,-7.959881366749650411e-01,-2.136950965833019911e+00,5.788694393308420061e-01,1.412114722508600151e+00,1.346680684340629923e-02,-1.192043810700580131e-01,8.268143737722221109e-01,4.768599024889449978e-01,1.230277840513090082e+00,6.106539206169130374e-01,8.357950066035280123e-01,1.179955420664259957e+00,-2.909088642250329954e-02,-3.008956937924360253e-01,6.991749525787559483e-01,-3.360717089903900168e-01,-1.775868278570269798e-01,1.725375619261519500e+00
1.036638557725410026e+00,4.072272801820739918e-01,7.577061649445698821e-01,3.161821447370590121e+00,-5.681222263560339325e-01,2.021806951265050223e-01,-6.898040562680299859e-01,4.113799390616099672e-01,3.367692323005480048e-01,-2.837312839673869491e-01,9.031174528814099878e-01,-1.588257750492489961e-01,-1.930709018999780202e+00,-2.376653640677079959e+00,-1.810172484696199957e+00,9.357912723306930358e-01,1.591506148304010049e+00,1.259470713827679944e+00,-6.668063943200720489e-01,-2.194610741620749983e-01,-5.010762229062359907e-02,1.237605756623969960e-01,-1.325679015500360047e-01,3.502305536296710375e-01,5.077014008130830147e-01,1.896209049343169917e-01,6.101566602550820284e-02,6.314128018472890680e-02,-3.501908474594306875e-01
2.060754543032149999e-01,1.387359820615239991e+00,-1.045286987034000026e+00,4.228686193690759154e+00,-1.647549174217820100e+00,-1.808969462186660326e-01,-2.943677574768620353e+00,8.591555332660870681e-01,-1.181743006834280019e+00,-3.096503598687170289e+00,3.200912355460570069e+00,-2.450832429088019904e+00,3.166198786164119983e-01,-6.397170315286509812e+00,-2.129728365437669968e+00,-2.427373075344419817e+00,-4.448472252330979870e+00,-1.212220449887350116e+00,3.465545562828219878e-02,3.514843995632410123e-01,4.691994258480199909e-01,3.449304641958650386e-01,-2.037993780015860124e-01,3.766403784878560312e-01,7.154854895143870630e-01,2.260028809105439906e-01,6.285446163027571531e-01,3.199179876124910171e-01,-3.501908474594306875e-01
1.296230803634770057e+00,4.174472877216889866e-01,1.939630679874989883e-01,9.016441945760258481e-01,1.305313670176299901e-01,-3.716340207767619974e-01,1.581258237402309863e-01,-2.026686568276259981e-01,-7.951175628579890131e-02,-4.508824784486729909e-02,-8.767375916783509693e-01,6.874876362389510387e-01,1.574717702625699989e+00,-7.791230290581280075e-03,9.483156918375909017e-01,3.771538374026099372e-01,-8.681827360460530052e-01,-6.713511214450590403e-02,-6.449296606723270431e-02,-2.955935009174739947e-02,-1.121135095510680108e-01,-2.200020323662000288e-01,-1.210218838621349990e-01,-4.404544484422270312e-01,6.715400405659079919e-01,-4.135184336543529238e-01,3.283804083337440310e-02,2.060019710667750081e-02,-3.485116512579767289e-01
3.851084611036740268e-01,1.217620322840199831e+00,-1.953872165409479944e+00,2.087075990953279891e+00,-1.144225406437159975e+00,-5.768879948247800371e-01,-2.582865043916819481e+00,6.432299993345039768e-01,-1.191232692376129831e+00,-3.095093606978480238e+00,2.821144887983009664e+00,-3.100545657869500094e+00,1.461993743424080117e-01,-4.510123915298040131e+00,5.744900226607838611e-01,-2.123462784531990000e+00,-6.053319388253441069e+00,-7.063761527347500735e-01,5.727910282070141079e-01,3.805452122831060047e-01,5.946231324609250191e-01,3.721436658423419863e-01,-3.104557913894760435e-01,-6.240651488028460259e-01,8.402161302965590606e-01,-1.594517666729909910e-01,5.994823646632079228e-01,2.889155498528850341e-01,-3.212447034153199099e-01
-1.739340964313249804e+00,1.344520789123469839e+00,-5.343790474746650254e-01,3.195291498738110025e+00,-4.161961424755759587e-01,-1.261960668221820070e+00,-2.340990939497479939e+00,7.130036455072750190e-01,-1.416264999331220187e+00,-2.996669302071599983e+00,7.474781357825089900e-01,-4.596611511874789890e+00,-1.927759701938639880e+00,-4.757074498507370741e+00,-1.247814818871300080e+00,-2.535494250813210115e+00,-5.356464543860419703e+00,-1.974748524594519994e+00,-6.037262692209420800e-01,2.749478453728530086e-03,3.831801084564199766e-01,-2.139522181246600041e-01,-3.366398248875739352e-01,2.370763007677499923e-01,2.460029315558889818e-01,-4.422763649899900257e-02,5.107290748826339710e-01,2.209515936559600102e-01,-3.532293929668235410e-01
-1.649278816113510127e+00,1.263973556287770084e+00,-1.050825673997179965e+00,2.237990639034229901e+00,-2.527889237513960108e+00,-8.899399931375908679e-01,-2.355253671106610103e+00,8.546586412398399224e-01,-1.281242616777820142e+00,-2.705011382327520142e+00,1.174475060142009974e+00,-4.381919567492480461e+00,-1.226665898166040103e+00,-2.953824253418930290e+00,1.994161193863470016e+00,-3.304253910220940060e+00,-5.585794366474909900e+00,-1.643704031698719925e+00,2.118633325329120076e+00,8.740636994746280031e-02,6.791764311491710338e-01,7.319070513567759173e-01,3.330454755017390189e-01,3.925052359692479675e-01,-2.741972975437589888e-01,8.023486675251869649e-01,3.908085527933139458e-01,1.121455314824499894e-01,9.635539954149956177e-02
-2.042608199383320056e+00,1.573578073732379901e+00,-2.372652432712779813e+00,-5.726764307208410676e-01,-2.097352764582260054e+00,-1.741421230112419893e-01,-3.039519786873589702e+00,-1.634232950643560001e+00,-5.948086387500730599e-01,-5.459601894445450299e+00,2.378537224915180381e+00,-2.330270646862349970e+00,-2.462327248665899804e-01,-4.058523436112809968e+00,-3.169831466039489398e-01,-2.522660811316729923e+00,-5.603400348181279966e+00,-7.784399637762891011e-01,8.602117935886619549e-01,8.255659853134240667e-01,-7.233261955877329230e-01,5.012216373026240346e-01,-6.968922605803039572e-01,-6.005137264390220109e-01,1.275470288127389940e-01,-7.860722202923008384e-01,6.060973223915480101e-01,1.716965079118150106e-01,6.937494386397089485e-01
-2.986465508222730048e+00,-8.912294816884740482e-04,6.058868302635410652e-01,3.383377807596950060e-01,6.854484511714720174e-01,-1.581954437401929869e+00,5.042063771759190960e-01,-2.334026180078870027e-01,6.367677425188009721e-01,1.010291022093980029e+00,4.517967966424340197e-03,4.439663889406440106e-02,4.208530623526759995e-01,-9.316142249847220169e-01,1.147973682771920023e+00,4.830630935721599850e-01,-1.524708296447530309e-01,-2.856662588481289622e-01,7.254984900882059662e-02,-7.642742583093230513e-01,-8.751463636701328763e-01,-5.098486609932859626e-01,1.313917903710090096e+00,3.550647313810859629e-01,4.485515632240670292e-01,1.934897803501560154e-01,1.214587686875350014e+00,-1.392289735157579977e-02,-3.460728186796745987e-01
-5.753851921919050483e+00,5.776098305440520164e-01,-6.312781518170080375e+00,5.159401363946110486e+00,-1.698319849740909993e+00,-2.683286440070229872e+00,-7.934389137721769458e+00,2.373549920130640256e+00,-3.073078868953150078e+00,-7.145136625273019071e+00,6.250067589829150450e+00,-9.150822684670428586e+00,-1.376141469597809808e+00,-9.982584707387669454e+00,1.202216967558399796e+00,-7.565042491951049719e+00,-1.369147444817899917e+01,-4.366867281383419730e+00,2.181422735560169635e+00,1.750002052758330151e-02,1.177852408176469856e+00,1.753313590390450094e-01,-1.211123321086909899e+00,-4.468910816812939890e-01,-4.055203529641759896e-01,-1.657974904987760123e-01,1.505515913042389853e+00,3.594920503605979478e-01,-3.492313067728856080e-01
-6.159606930363270116e+00,1.468712923151169969e+00,-6.850888146656839872e+00,5.174706272503740045e+00,-2.986703923877120026e+00,-1.795054145699000125e+00,-6.545071526281930119e+00,2.621236138052689846e+00,-3.605870126435410494e+00,-8.122161074913069712e+00,6.029032563176129678e+00,-9.225855307785920445e+00,-1.546758630969129911e+00,-1.030933418930719903e+01,3.080623935330419894e-01,-7.787326221116189551e+00,-1.282217700458079968e+01,-4.367677133423580216e+00,2.643984221337930318e+00,-2.898295859568630339e-01,1.061314182306009934e+00,1.257374685950239934e-01,5.895923316608440157e-01,-5.687306045184810088e-01,5.828247209358760061e-01,-4.258264509954790000e-02,9.511302330811239880e-01,1.589960236970889840e-01,-3.499109814258550832e-01
-7.347954946902619966e+00,2.397041348247459958e+00,-7.572355817578441339e+00,5.177819255218339300e+00,-2.854838282617180312e+00,-1.795238773816110189e+00,-8.783234735174239916e+00,4.371565612104310050e-01,-3.740597509929719955e+00,-8.332863062921269659e+00,5.763189408838429451e+00,-8.707879292198660082e+00,-1.716949487747860159e+00,-9.577194392899050612e+00,1.463690026262580157e-01,-7.586490786431750344e+00,-1.250393096956749872e+01,-4.375631012376680395e+00,2.465194870386009818e+00,7.316379135029850433e-02,-1.752733697418359937e-01,5.433250518766509218e-01,-5.479550670542450153e-01,-5.037216901220039622e-01,-3.109327764882399703e-01,-1.639860175496400119e-01,1.197895046570050193e+00,3.781866882144910291e-01,-3.499109814258550832e-01
-7.427924231478300499e+00,2.948209208379049873e+00,-8.678550384078960178e+00,5.185303479595949838e+00,-4.761089972616910693e+00,-9.570950160437899923e-01,-7.773379784774309798e+00,7.173092737811909148e-01,-3.682359238462779683e+00,-8.403150262422290240e+00,5.705205507182689928e+00,-8.640746411518200887e+00,-1.602925018962090054e+00,-9.466139123204310835e+00,1.373241869453410147e-01,-7.303242728607250100e+00,-1.244803923595859985e+01,-4.332834241250870022e+00,2.352029640251759979e+00,-1.230850159128890065e-01,-2.998470707069509911e-01,6.104788136857030034e-01,7.890227614467549833e-01,-5.645119395094521098e-01,2.011958254777420074e-01,-1.112254305864549958e-01,1.144598509104779893e+00,1.022795454382969954e-01,1.682809701704433558e-01
