V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
2.040578116444129897e+00,-1.463684328710180005e-01,-2.955720616049489990e+00,-5.785103173130630161e-01,2.609545657691749732e+00,3.142573156375790155e+00,-4.171349676073610180e-01,7.844422635564769486e-01,3.599247582564660264e-01,-3.509866062603160808e-01,3.296481615432609868e-01,1.835002947677860097e-01,-2.729524194603439868e-01,-5.974796804174110632e-01,5.838729083958910104e-01,1.786507765141420179e-01,4.738926453494229918e-01,-4.988887272459739952e-01,-1.400380006169129887e-01,-1.211009617323870052e-01,-3.524489273836229897e-01,-9.968364950957728787e-01,3.636523718839070329e-01,6.048168203813311106e-01,-2.644898229109330368e-01,2.196909113771730038e-01,-3.917355166914660014e-02,-4.282003777341850115e-02,-3.460728186796745987e-01
1.177505946287229932e+00,-8.672910458168629766e-02,9.272555056329591094e-01,3.754013784218590000e-01,-7.257402609563640139e-01,-1.347058089760020116e-01,-5.477566691976740731e-01,1.145127909005819872e-01,2.026733243459200029e-01,5.065911775151320240e-02,1.133505117217999958e+00,9.785408160672490752e-01,5.467471877652229084e-01,7.862227770639529378e-02,6.857541867618429654e-01,9.338790689983080817e-01,-9.633196093478670896e-01,5.605683562215469928e-01,3.342924593600069688e-02,-7.241218362350020435e-03,3.799702337506290217e-02,8.312751762353490226e-02,-5.876287499824560216e-03,5.058458452928989851e-02,1.733204592403400079e-01,3.916506954066939494e-01,-1.077679022738819992e-02,1.601268444886489936e-02,-2.797845495841833063e-01
-2.401972293038819650e+00,1.667059344598300186e+00,-7.464156075047521099e-01,-1.139659937648840105e+00,2.547797366282980036e+00,3.438836502188669986e+00,-7.973754132001249773e-02,-3.462516464003609906e-01,6.910760135926290182e-02,1.375200833129629707e+00,-3.309121449865189829e-02,-3.202899101398889448e-01,-7.194213970293510119e-02,5.245831794284180200e-02,1.341154581579270033e+00,-1.641955577468109939e-01,-4.923144900738820606e-01,8.304896895442720473e-02,1.165684793465149749e+00,-7.462087111507960391e-02,7.230300510929770219e-01,-6.428052413178360069e-01,-3.662866584011950088e-01,1.044473341687949919e+00,5.246549502726339798e-01,5.256053279765190434e-01,-9.402038915212550529e-01,2.834716261969170148e-01,-2.651515541143704136e-01
-2.327565018009249975e-01,8.780421660016060059e-01,1.426170883810889967e+00,7.881253703986170756e-01,7.156579397289442035e-01,2.917266181248660550e-01,7.825220097137091102e-01,-8.989210988788949586e-02,-8.768474085319839517e-01,1.650620873070100247e-01,1.288702857316929906e+00,5.920530325655749548e-01,2.950733487430789448e-01,2.967043447891690167e-01,7.878916533536071132e-01,-5.431340422727689576e-01,-2.735889979665100391e-01,2.347781655912699883e-01,8.085097027031649120e-01,1.467258816354769790e-01,1.600819101747139872e-01,6.938989122507839280e-01,-2.577909733688709681e-01,-2.778118982443200102e-01,-2.015703477346910133e-01,-2.545590816816979962e-01,8.936073467883691099e-03,-9.037312550176319903e-02,-3.156473827438067703e-01
-1.180711931694049976e+00,-4.737245811725719902e-01,1.385614742208689965e+00,-1.614572495521570117e+00,6.829455416943089885e-01,-1.383234954287900109e+00,3.289892916470089634e-01,-1.550602615491510072e-01,-1.734485896434170060e+00,-7.845268446484060521e-02,-1.034058384451890023e+00,-4.223979015397240078e-01,3.906336091792190213e-01,1.148245286258870040e-01,1.752593920154830176e-01,-1.110199940495499860e+00,-3.350150045603110249e-01,6.177640721346649988e-01,-7.895687213659671189e-01,-1.402743061068680019e-01,-6.950441614862049589e-01,-1.999438782894910061e+00,1.747242684271529956e-01,-1.666710087667220008e-01,1.233320090103710021e-01,5.694757174138609379e-01,-1.029476655641359956e-01,6.405176241393099879e-02,-1.616011216913773585e-01
2.016398642078029990e+00,3.605270512276149975e-02,-1.625966460844840089e+00,3.563131630599890021e-01,2.901741474559199618e-01,-6.875066428362700544e-01,1.868276978994609996e-02,-4.381072852107709831e-02,3.756698139381029478e-01,-1.800806929785499777e-01,1.124627228259320155e+00,3.551519782243849899e-01,-1.072087530385639864e+00,-4.335609205943889988e-01,-3.970128420991789753e-01,5.061260682382290321e-01,3.491004006859249609e-01,2.517827587775550158e-01,2.783841819938390194e-01,-2.143719731772660009e-01,-3.117667202153360240e-01,-8.816347562265319793e-01,3.619444509882470129e-01,6.419433586962098870e-01,-3.480385405147290445e-01,1.458931853216749730e-01,-7.310505548240710250e-02,-4.075869417414280244e-02,-3.425145219670698293e-01
-6.999469646455560579e-01,6.760235902602299563e-01,2.079747452838419886e+00,-2.164175733936170021e-01,-3.212725764472529888e-01,-3.477471205435620494e-01,4.705572306655000370e-01,-3.481550377665650065e-02,1.958168614200679891e-01,-8.030698320779741106e-01,-8.502428107761659248e-01,6.262997389654789693e-01,8.836101783354068928e-01,-6.946434735577039499e-01,-6.859151406083271452e-01,8.005653163922500648e-02,-4.329376609387829977e-01,-2.034174893082239810e-01,-5.963595061361619543e-01,-8.873477724561698587e-02,1.888282771420989881e-01,7.107480435245969730e-01,-2.493511876952319850e-01,4.827172992496739923e-01,-5.920202375981500204e-02,3.093262420974540183e-01,-2.072002492411600255e-02,1.289469646435310035e-01,-2.336866157680786982e-01
-1.032854913922039986e+00,8.179290227917650480e-01,1.745167718683580116e+00,-1.052662730947990094e-01,6.889950952038829124e-01,-2.506175237122119925e-02,5.115034950345100917e-01,-7.623929954366299722e-01,-4.346129406840010811e-01,-2.211595607467389812e-01,1.112732696315160030e+00,-4.444916344649989942e-02,-1.511812405086489841e+00,4.744642161725270979e-01,-5.412844036525200214e-02,2.427020246767019884e-01,-7.029627446926289824e-01,1.929518867961439732e-01,-1.190720489321879905e+00,-4.058013269530160172e-01,9.101765496563850588e-01,2.626748862545439378e-01,-2.738952128862670032e-01,-1.976052471778570047e-02,2.267232049647600334e-01,-4.452719415675190362e-01,-1.447593254811399902e-02,-1.471422767242189789e-01,-3.132885118893833920e-01
-3.019162867410170037e+00,-8.678283824489758658e-01,1.858888574663100091e-01,1.180677217663099965e+00,3.176213879207060220e+00,3.274869397027770468e+00,-2.163349800632400122e+00,1.982750867668569894e+00,7.013050293380409528e-01,-7.293230547564780730e-01,-3.498834867400910098e-01,-2.311009564669269878e+00,1.684206288371239868e+00,1.703811084125019804e+00,-1.603133711517310100e+00,1.491173189480530015e+00,-1.897064544064019642e-01,6.256285513605099879e-01,-1.465605532375769959e+00,-4.719503444620340438e-01,-1.182120564493800152e-01,-5.950090104779800493e-01,-7.836340997688749921e-01,1.004245156787569870e+00,-3.359758186210919928e-01,-3.278913430469799772e-01,1.267791269322239844e-01,-5.804086511781171298e-01,-3.532293929668235410e-01
-2.962208121013470308e+00,-3.718305239731279688e+00,1.304602281897830007e+00,-1.536932365564690040e+00,1.505962188067580199e+00,5.162150270890529802e-01,-9.671469735803270851e-01,7.672123692048090637e-01,-9.891762729931099507e-01,-2.654928452092750191e-01,6.290822614095660237e-01,-8.567953527996979846e-01,-9.595047650979692255e-01,4.750718157852420326e-02,6.473948967135388921e-01,9.241956338952049821e-01,3.979827944901060399e-01,-1.078787359082129971e+00,-3.403816145794469894e-01,1.396761425813080049e+00,8.846905682906099910e-01,1.131624100863029891e+00,8.136083890877799929e-01,-1.675473101893729888e+00,6.543765441176729869e-01,1.611207351090480078e-01,-1.336319932090989926e-01,1.004073768130819833e-01,1.089160163220172617e+00
-3.130137691503540043e-01,2.756901611004239916e-01,1.290502972118330094e+00,-7.267912411842321063e-01,-1.277929989113809998e-02,6.449111641674999673e-02,8.627448169428089675e-02,3.134956954046289601e-01,6.778551849701240917e-01,-7.208871301825200417e-01,-3.036617930134299925e-01,-4.654438241602229520e-01,-2.045932973914930120e+00,2.996645403349799675e-01,-4.093324787396579456e-01,4.594698642389110632e-01,-8.889261089751970824e-01,1.269438858936320136e+00,1.593049947345090145e-01,-2.361551184171050144e-01,2.958137094444169835e-01,8.900517175511228896e-01,-2.527371106699100034e-01,-5.224472940008749733e-01,-4.221383038735179727e-01,-2.630289526311029857e-01,1.922271973135110112e-01,1.714498321370319656e-01,-3.120890860312019455e-01
-6.859197866799499055e-01,-3.336869658935470162e-01,1.111637992661249852e+00,-1.338564251963289875e+00,-1.036543983770200072e-01,-9.648749174547529561e-01,-6.576298766920589921e-03,5.365991351680590021e-02,-7.202367916178560314e-01,2.582684488993580163e-01,-1.498245322275980174e+00,-1.158936425497530065e+00,-1.326808066161949906e+00,1.131883336842219867e-01,-3.001545970144620101e-02,-1.397955253720810198e+00,-7.472431027429479733e-02,1.236412358722990046e+00,-1.048906889420609945e+00,-3.171142834723829629e-01,-2.996506845105910144e-01,-4.412509184600939549e-01,5.739338192832640212e-02,-6.275583974269299814e-02,-3.757458098583359996e-01,5.565902080378161143e-01,3.156694809891980036e-01,2.125616922390680119e-01,-2.341663861113512379e-01
1.697307790026859886e-01,5.835130503262070389e-01,1.319562540557610020e-01,-6.588744385271769755e-01,6.515433397560980167e-01,-1.067006899053259961e+00,1.656070230141460042e+00,-6.151638519259580162e-01,-2.746917850285710005e-01,-4.584780820606660368e-01,-7.843169855500758958e-01,3.552800149174910049e-01,7.366416155610500116e-01,-1.155174845445510051e-01,-5.568349929254150510e-01,-3.389277906147840080e-01,-5.082026038168950821e-01,-8.138956337135291319e-01,-2.066534200730949997e-02,8.463998496583019504e-02,-9.752150359322539486e-02,-9.923768186873130337e-02,4.310445002323839980e-02,1.975938976508550063e-02,-3.238322886301740477e-01,3.726003336174810165e-01,-1.998830121571950336e-01,-1.914010018790980039e-01,-8.183930212231514678e-02
-4.477126622723789362e-01,1.407390272066740167e+00,-9.021749452855840623e-01,-5.607499609321159317e-01,5.754400211263079878e-01,-8.077036623592449560e-01,5.927200143252220332e-01,3.598732336630850459e-01,5.991846021102690883e-04,-7.558210943642679203e-01,-8.214644050804649211e-01,-2.425610204736609876e-02,-8.844587277566939854e-02,-7.353237445236819880e-01,-1.930374049901709965e-01,3.949956336648250410e-01,5.785860166023170104e-01,-2.522703947774330158e-01,-3.222997579276770108e-01,2.009240954562210163e-02,-3.289840201989370216e-01,-8.662661858212029609e-01,1.575944618184649815e-01,4.917926677936350077e-01,-3.634919636680550292e-01,1.269002887564109894e-01,2.132933959972960203e-01,7.111124149826529572e-02,-3.131685693035652363e-01
1.036272839170189863e+00,-1.488511617909689944e-01,9.884591795219200838e-01,1.682407311726270116e+00,-6.016959701630100188e-01,2.989794742148330076e-01,-4.692621586599889927e-01,1.173982746156109896e-01,2.328776373060490013e+00,-6.812418928102988991e-01,-1.944488251857269881e-02,-2.217488445678890141e+00,6.746846610745960149e-01,1.207495318431100140e+00,-1.313085326145379872e+00,-8.494459786511708854e-01,1.230999475400870180e+00,-5.051340123918620639e-01,-4.143170743857120808e-01,-1.961010312958680057e-01,-2.155211015185179990e-01,-1.359053131190630093e-01,-9.306488923064759611e-02,3.190545589953080324e-02,5.550867533435219769e-01,-3.149809966604489864e-01,3.417223563717929763e-02,2.254066941599040114e-02,-1.358534466024169107e-01
-5.860004613006519758e-01,1.023863190440450044e+00,1.463915047881409803e+00,5.204752135868189189e-01,9.931565301455469452e-01,-1.134138474715540024e-01,1.482721245123949982e+00,-9.762946625791658617e-01,-8.087787499461490670e-02,7.740918688943571047e-01,-8.049418307868408951e-01,-2.965115539567880210e-01,8.806385575398120169e-01,-6.455813952305520242e-01,1.182794466478030104e+00,-4.026651209858529978e-01,-8.544960541030719448e-01,1.668315952677850156e-01,8.185088922849258486e-01,1.626567758391209984e-01,-3.687500870494270222e-02,3.917941859922270398e-01,-4.610118309618079779e-01,-4.115909021353340025e-01,1.038637995444639944e-01,-3.569370415472390423e-01,-8.761418106299001529e-01,-5.312302840063710674e-01,-2.472801088274677317e-01
1.355922075180100217e+00,-5.162199368015870649e-01,7.001482979305588827e-01,-5.629897328748380003e-01,-1.255474990611590069e+00,-8.536004899211320218e-01,-6.170152747471751020e-01,-2.041960214652950301e-01,-7.791760851057478732e-01,6.281099971816750394e-01,-3.861733276094149736e-01,3.104442949473310009e-01,1.244753031291319978e+00,-2.381505114108189436e-01,9.756764978791450105e-01,-1.086729811454870021e+00,-1.863424586717019882e-01,9.792910688639949734e-01,-8.792382457940930429e-01,-3.903886878535459681e-01,-3.624343731673389524e-01,-5.351028542868939697e-01,8.819755806992170266e-02,4.371844474118030122e-01,1.107306529574640097e-01,9.859330129419140443e-01,-3.612219996982120318e-02,1.868784348613180060e-02,-2.816636500953341726e-01
2.955372639432619630e-01,-2.904824111715180290e+00,-3.832454063806950639e+00,9.513363786086950213e-01,3.379162862898529851e-01,-4.854557989237489601e-01,2.193348345100129659e+00,-7.098916667230551480e-01,-4.900666927974220433e-01,-1.984218719148729895e-02,7.923562353100370437e-02,6.325698480804590185e-01,2.349744401921639581e-01,1.169111852018430042e+00,-7.477271235062641352e-01,-2.535233453456530173e-01,-6.525137396421629710e-01,2.275181276490410021e-01,2.963239730065470035e-01,1.759391813891939771e+00,8.449927235424641303e-01,4.219576510834578964e-01,-1.169358476449769979e+00,-9.389379112346120104e-01,4.259631133115329704e-01,6.685959697321810502e-01,-3.070861901619960643e-01,5.461578547020150276e-02,3.524274521361963064e+00
-3.871262780049040120e-01,1.047788448044949972e+00,-8.487011539527701265e-01,-1.607851594800779882e-01,4.086633847016780119e-01,-1.116306540665239933e+00,5.870143528284460510e-01,3.128396923945620522e-01,-4.400289857826690243e-01,-8.595085549946941406e-01,1.161304114347730065e+00,6.672071882232960549e-01,-2.230754639243640036e-02,-3.120569574238939992e-01,-9.042895721777750861e-03,2.632585725118620212e-01,4.399427255249339086e-01,1.120311771720539973e+00,-2.849975485922329882e-02,4.128320616904469775e-02,4.010898030513979640e-01,1.139753162188889890e+00,-6.451793282329849888e-02,-4.948124362666850296e-02,-3.443960624425250194e-01,-1.592710112096319963e-01,2.549228075640230240e-01,9.419004231210929834e-02,-1.974239739890614465e-01
-4.940339990327650144e-01,-2.833484181215810069e-02,4.181952174282800305e-01,-1.445284601901789978e+00,-4.631491461949550636e-01,2.163719175098170133e+00,6.131834744472079990e-01,1.153060402733159934e-01,-8.228870284342640895e-01,2.150233597883579872e-01,-4.478902232752670076e-01,-8.865910717973690680e-02,1.271946949496979951e+00,-8.436338908543891124e-01,5.099570639020610807e-01,-2.723277177689289452e-01,1.249460727697240037e+00,-2.909226044442370096e+00,1.004932368822929911e+00,-7.316055445860479567e-02,-7.780665966835259573e-02,1.037302177794899999e-01,2.163582169373589881e-01,-5.342444610446740461e-01,-1.103783833199210029e+00,-4.290367487648230060e-01,2.220665298756870076e-02,1.464887421973629922e-01,5.147151388751671774e-01
-3.735007384013170117e+00,-2.888496310040490123e+00,1.289847575377909950e+00,1.066941977481800086e+00,2.752378504860960362e+00,-1.284967201458030006e+00,6.078345740272780295e-01,-2.251126815731870234e+00,7.518914168049160018e-01,1.652577415668239791e+00,1.806359416734550027e+00,1.578350272351990158e-02,8.531465721839798233e-02,-1.525259750059399844e+00,1.105098843217690030e+00,3.146775356006450419e-01,-7.957290259720150027e-01,3.310679884467689904e-01,1.532205680169200113e+00,-2.222473085542839843e+00,-4.561653523853549941e-01,-1.797355581811519720e-01,1.883692797208270209e+00,1.298956869799179972e-02,-2.187977590804680017e-01,9.110359356876579495e-02,-2.273745837956930027e-01,-1.058033175164280193e+00,-3.453131823028263714e-01
2.081833434266860294e+00,-1.274750408893819964e-01,-1.487272587122659973e+00,1.925914881837800241e-01,8.515364732597779929e-02,-9.445041175791519805e-01,7.136564885931430402e-02,-2.149691153807939681e-01,9.620484089015741702e-01,-5.861073128148359956e-02,-9.968376887913990014e-01,-4.476483558237479565e-01,-1.317457099599399939e+00,7.478440496952371008e-01,1.053144782409239921e+00,-1.940928246739280216e-01,-4.794530542032379716e-01,2.884211101764810325e-01,-1.664147631563299978e-01,-3.143234288689439881e-01,2.471873997970750192e-01,7.932914731536578890e-01,2.749003423820579883e-02,7.190989668241709598e-01,3.086460286643999962e-01,-4.482443625463979897e-01,-5.434653597297199774e-03,-5.007607932741910128e-02,-3.492313067728856080e-01
1.194905648209350080e+00,2.308058128235849771e-01,2.544111555044500372e-01,6.572109784182930126e-01,-2.504600782696480010e-01,-6.147205356890310668e-01,-2.178500031305469903e-02,-3.163325374220130048e-02,1.235703838109359909e-01,-3.124802982584360400e-01,4.716523710333629660e-02,-1.624626811608579843e-02,-4.254000354033620757e-01,-1.310856342247710138e-01,1.416511721453199923e+00,2.170250095951580249e-01,3.095094800544830327e-01,-6.685088449946250400e-01,-5.554030370576339415e-01,-1.343323740417390055e-01,-2.616909241292000310e-01,-7.722610364684940887e-01,1.583443078174709973e-01,1.705772835297009876e-02,1.184808006619910009e-01,1.252596685591130243e-01,-1.246796795553670005e-02,2.765306913986350160e-02,-3.092904256954454589e-01
-7.469611659177299856e+00,5.877137474783990179e+00,-5.072311984419879849e+00,-8.951662288635992004e-01,-5.000287937729839705e+00,-1.054519050583210049e+00,-5.230659015460679129e+00,6.341589868000719221e+00,-2.619687523039389565e-01,-1.631955008144279962e+00,-3.219163250775419982e+00,2.138648568727009813e+00,2.548704249329010185e-01,3.968720612924720115e+00,-2.545328326408170111e-02,1.927251910354200071e+00,1.808900872544179750e+00,4.298250506061490062e-01,-3.178255017534030169e-01,-1.106076797209289975e+00,4.277888311769360574e-01,-8.638784955860540071e-01,9.138513111912940357e-01,5.679230864151469937e-01,3.467091689085730066e-01,-3.415473261723689924e-01,-2.342853764768479952e+00,-5.669875588396730004e-01,-3.473921871236741454e-01
-1.787734536100610283e+00,2.400597171704049515e+00,-2.830261372753480220e+00,7.598559683346429727e-01,-6.692546929184979287e-01,-9.727389055067029444e-01,-5.469401488823850688e-01,1.570874356578610298e+00,-1.370847470665840229e+00,-5.667663204731719917e-01,-1.609280182570219875e+00,1.171970395401339959e-01,-2.059293481823449845e-01,2.468439400446230003e+00,1.496311260666139953e+00,-1.071360805771500058e+00,1.443655826264439890e+00,3.007304868781899843e-01,2.874654570717539936e+00,-4.543621532247790196e-01,5.405801298240799913e-01,8.713090815625779140e-01,5.978767951609959691e-02,6.516878812309939706e-01,-4.392574463626470194e-01,4.979099074805489744e-01,-9.478541659725079338e-01,-1.535300059876650025e-01,-3.033732581284172558e-01
-1.979121769041669865e-01,-6.052307008053700033e-01,1.499308786971490060e+00,-1.859444986037719794e+00,-4.362398885248409686e-01,7.989318236506199877e-01,-3.294157252452030171e-01,7.388807379308369450e-02,-2.509565379796279583e+00,1.499098364231739922e+00,1.608188077571959806e-01,-1.883007112189899912e+00,-1.075940352936110012e+00,-6.165742672571499633e-02,8.233235948574040286e-01,-6.540683416294829078e-01,5.189073016252728765e-01,8.751178765479520338e-01,1.327452916680699868e+00,-2.503380387109370095e-02,-1.965485741565830280e-01,-1.643011221323739945e-01,-2.650533441946389956e-01,-1.213145733437180018e+00,1.673085359065130118e-01,3.554505561472150188e-02,-8.176558305432699014e-02,-1.709568213860799824e-01,-1.533250832699257771e-01
-6.564438013489840351e+00,-5.928902911128870024e+00,1.243033266967469991e-01,-7.579542925408729870e-01,-2.502238376445479862e+00,8.618223478475320887e-01,1.138113499737990031e+00,-1.072245022021770078e+00,7.889618743700020642e-02,2.293128579915749921e+00,4.610806011945129401e-01,-4.251733248765490192e-01,3.781526313723839738e-01,-2.132748571132589976e+00,-1.727398430242679916e+00,-3.036756414359920164e-02,8.358950443820120646e-02,2.711167363829889987e-01,3.563441389453410602e-01,-2.687761296606800077e+00,-1.209660769056139840e+00,9.180608367474360487e-02,-2.788226176209419815e+00,3.412433924464159940e-01,1.284856580817209937e-01,-2.854919161613749812e-01,-1.225611112872320163e+00,-1.143184168014569763e-01,2.007360638519963381e+00
-1.057507135384720076e+00,1.559183320106549975e-01,1.654251989403999978e+00,-1.936933754778340067e+00,-8.893863586442328772e-01,1.562238145210390061e-01,-7.791591734947879155e-01,8.326862185009700212e-01,-1.177914858647409968e+00,3.215871722850210165e-03,8.152624211769370355e-01,-4.463408037788149652e-01,-4.531800719749890516e-01,3.378578824704950301e-02,8.726020375440379784e-02,1.778254383790209836e+00,-7.751810079488050120e-02,-4.868398390933509901e-01,-2.954424704717650285e-01,1.122281014049700126e-01,5.261573557898039377e-01,1.291205334394750048e+00,-2.220632262175410154e-01,-3.001179702145990169e-01,7.941683939833329986e-02,-1.470297419675909989e-01,2.263234264540539553e-01,7.304418661731869322e-02,-2.533172189803140628e-01
1.973282477146649949e+00,-3.524461170128410092e-01,-6.606139505817809621e-01,4.578672087942620150e-01,-4.830833988489779962e-01,-4.252345268320650157e-02,-9.547991186059859858e-01,2.218712128056180011e-01,1.487191526270559949e+00,-5.099601823502800668e-01,-9.339958086695909767e-01,-6.061731549586441004e-01,-8.878585243394820914e-01,-1.420257534214510065e+00,1.153459135218320109e+00,1.197567137963960082e+00,3.159503200703369652e-01,8.167436864245569694e-01,-4.882940219634420154e-01,-1.714778256674490131e-01,-5.472923745715520261e-02,-8.223514442845410166e-02,3.050328406194089959e-01,2.936846076060879995e-01,-5.660113686957779500e-01,3.642737964434389908e-01,2.266625084959420118e-03,-5.779964071438079692e-03,-2.994551336583580192e-01
-2.849117982938889626e-01,5.737593041098599800e-01,1.539588921203080218e+00,-1.430422369787340164e+00,8.275750516547419888e-02,-5.549191922848728531e-01,6.111197983339989870e-01,-8.907169695983070679e-02,2.925867944212449945e-02,-2.736255918664409759e-01,1.020779627636519971e+00,4.305565365520549470e-01,-1.529273777974270165e-01,-9.444276942941949582e-02,-1.194850958024840093e-01,8.635046071975039927e-01,-1.160796157122599981e+00,2.130137735325310089e-01,-3.427143690392510655e-01,8.720263375555910301e-02,-1.316377249488999979e-01,-1.883440027081559887e-01,-1.246130362558409976e-01,4.192889541664410191e-02,-2.722210007996039849e-01,6.976182325329219891e-01,9.086328522320519588e-03,-1.700672991166600201e-01,-3.501508665974913392e-01
-6.800735055776519822e+00,-8.825760319172079704e+00,-1.244297820882729999e+00,1.413926994529510095e+00,1.772305998478100053e-01,-4.428311776798590227e-01,2.192444933330570223e+00,-1.137262872182019935e+00,-1.398113901221520017e+00,6.611768167368790028e-01,1.695613282289299972e+00,-2.422308690940249976e-01,8.198716616629369014e-01,-9.607802443570949424e-02,1.141708467809790184e+00,1.013120370677740079e+00,3.068637636335809771e-01,-1.045759531378640084e+00,1.953796088641370332e+00,-2.109284186691300078e-01,-1.061418710751030059e-01,5.828413083558771079e-01,1.603913022973850189e-01,-1.888392792109749863e-02,1.304442316256150015e-03,2.902182069718459850e-02,1.341750828606659951e+00,-6.986498499423671182e-01,6.298586512197450027e+00
-1.715214515343399970e+00,1.413298411338959948e+00,-6.246812626353840381e-01,1.003274233116780018e-01,2.116701988902550013e+00,3.860255665892869725e+00,-2.462116405145360065e-01,1.127378709662949952e+00,-1.614241666654519791e-01,5.038700128074778961e-01,-6.841462429813051083e-01,8.352145534761658621e-03,-1.370999520327499943e-01,1.854469185329030156e-01,2.371696141455310325e-01,-5.487438456074099635e-01,-1.020385740269569991e-02,1.915586751632540052e-01,1.517190323901790094e+00,-1.191627227175380034e-02,-1.481185802410889957e-02,-2.518642317214699888e-01,-1.949391044737879830e-01,1.015995066888640164e+00,3.701014712396150097e-01,-2.725055120244759821e-01,-6.950846160941509533e-01,1.569401396335919630e-01,-2.886603009347256110e-01
1.378441473042109899e-01,7.255036270490029526e-01,9.687723695175159966e-01,-1.989061046190939708e-01,4.251233022077740009e-01,1.921022606996360127e-02,2.607578602634150200e-01,-4.843221475065059844e-02,1.660638879265230017e+00,-1.071758374784810064e+00,-1.346188804556960016e-02,-1.819504674864050209e+00,2.796190410791319803e+00,1.137327922233090094e+00,-3.973237011043909694e-01,-1.028218050560369967e-01,1.457730606494280212e-01,1.661826689126080225e-01,6.492249076525400016e-03,-9.566509362278580175e-02,-1.548146238618609838e-01,-3.010470374513020062e-02,2.668642946967839658e-01,5.312960811191350663e-01,-1.513592502606970092e+00,-8.163039359269250728e-01,3.004413416357230582e-01,2.892130423368210468e-01,-3.414350386947065941e-01
1.854313943766389805e+00,3.436369092549330095e-01,1.448507501866080072e-01,3.601255314021009735e+00,5.060493710661009836e-02,7.347606559567689821e-01,-4.877781053646849663e-01,2.657085358691300137e-01,-7.209386617952329157e-01,1.529184826987830093e+00,2.189281382327049885e-01,5.715750192091159088e-01,3.085927860809190015e-01,1.652773474986490160e-02,-1.060996775125510050e+00,1.554463607376719958e+00,-1.314111150367070158e+00,1.472459342872230181e-01,-1.217366167978060076e+00,-2.583531079396400032e-01,-1.681393544923739936e-01,-4.799270367229050427e-01,3.850273534222150573e-01,-5.524090542687540850e-01,-5.505138889009000280e-01,-3.708138628546819859e-01,1.098702982907620064e-02,-3.983496548459369846e-02,-3.501108857355519355e-01
-3.538052912575320175e-01,1.259226348870639889e+00,1.496474875178039898e+00,1.004120961800569978e+00,3.175801327531039830e-01,-7.002565160611839978e-01,9.310865586864909282e-01,-4.707866694244529082e-01,9.415252386589708644e-01,-7.491347790653829497e-02,5.524870043596689095e-01,-2.651373954881089734e+00,1.767641706995360273e+00,1.473800170509749874e+00,3.072489868079310016e-01,-4.610558100094299672e-01,4.214358133896899949e-01,3.263471599695839664e-01,2.049187641514360059e-01,1.510522916663859794e-01,-7.690803400089439579e-02,3.393065100191870465e-01,-1.747743161360530151e-01,3.369154473572019692e-01,-2.472678104766260210e-01,-3.968671874965969959e-01,9.557379090158829582e-02,-3.580023148022250159e-03,-3.032932964045385038e-01
1.233300044801239892e+00,3.623946833599849676e-02,-1.256301696797149925e-01,1.423310824994470092e-01,-1.642086378018839943e-01,-7.456967975319559461e-01,1.668367455065939975e-01,-1.191372063595490111e-01,-1.340081700837700007e-01,7.209721364091939422e-02,1.007778284279609915e+00,4.081839199132670237e-01,-7.125095665613840890e-01,7.299772796830450439e-01,2.585477792868410285e-01,3.030216706688649841e-01,-5.698567137064610710e-01,1.605134395369690048e-01,4.318907141590320187e-01,-7.394086780982239704e-02,-3.088663810330179865e-02,-1.757333169225210046e-01,-1.153368688824760041e-01,4.822948679928239918e-02,5.029356023647949536e-01,6.029853880847750869e-01,-8.286434073171629333e-02,-8.935183823392560051e-03,-2.419626541895302518e-01
9.606010325679190665e-01,-2.206773740664639938e+00,-8.060355904759640699e-01,8.375615239895499720e-01,-1.052534970170569961e+00,4.681341789210760052e-01,-2.222036091993070117e-01,-1.285783101483540082e-03,3.398435082417379682e+00,-1.116274181730189996e+00,-6.515706014012829783e-01,-2.249215557270700216e+00,8.094099819588008726e-01,1.251068564347810108e+00,-8.599526587941750400e-01,-2.944209311874389501e-01,6.109557503512529353e-01,2.490045227531820227e-01,9.637992835505150568e-02,7.546509977891979748e-01,-7.443387867591580442e-02,-8.709474167275430556e-01,-1.320955862790059998e-01,3.285987059436609736e-01,-4.730975760796599650e-01,-8.920561562782129972e-01,-5.858518450895849883e-02,5.822947293126470164e-02,1.789584883536163407e+00
1.271898141443549957e+00,1.604898441188780112e-01,-2.077545682579289843e-01,7.470835644752908955e-01,2.208749313728319841e-01,-7.248638664454170460e-03,-1.037219533510269848e-03,6.995405192638159964e-02,2.304310294386180055e-02,2.258195322819649686e-01,1.259816476588529986e-02,-2.833286698836489648e-01,-1.339498744347310089e+00,8.071175845890440348e-01,4.651422582083979407e-01,6.548582557503920265e-01,-1.017738959632280116e+00,9.044392627889059622e-01,3.669195205859079878e-01,-1.772005061043080421e-01,-1.098866143435810010e-02,-9.815638127373620125e-02,-2.431166417373260002e-01,-8.650321593206790061e-01,7.619865357040921383e-01,-2.691591523889819704e-01,-2.181866593163950003e-03,-3.823075341307110176e-03,-3.136883205087771520e-01
